unix_soc, micro_sec, frame_number, optical_input, keypad_button, channel_1, channel_2, channel_3, channel_4, channel_5, channel_6, channel_7, channel_8
1659375621, 43712, 781, 0, 0, 4596903, 1805868, -433242, 7330989, 6463262, 4684084, 4381181, 4393773
1659375621, 45712, 781, 0, 0, 4599651, 1812411, -430986, 7331969, 6463755, 4696499, 4381731, 4401566
1659375621, 47712, 781, 0, 0, 4608079, 1833653, -424365, 7334501, 6465814, 4728991, 4384569, 4420318
1659375621, 49712, 781, 0, 0, 4624138, 1873338, -412462, 7340252, 6469974, 4786282, 4389924, 4452508
1659375621, 51712, 781, 0, 0, 4635458, 1902843, -404106, 7344114, 6473208, 4824969, 4394901, 4472958
1659375621, 53712, 781, 0, 0, 4635493, 1905248, -403945, 7343602, 6473574, 4823567, 4396634, 4470499
1659375621, 55664, 782, 0, 0, 4627919, 1887753, -409433, 7340653, 6471947, 4795352, 4395164, 4453573
1659375621, 57664, 782, 0, 0, 4618406, 1863742, -416525, 7337453, 6469733, 4760261, 4391916, 4433597
1659375621, 59664, 782, 0, 0, 4606789, 1833688, -425309, 7333912, 6466767, 4718137, 4387364, 4410198
1659375621, 61664, 782, 0, 0, 4598418, 1810888, -431606, 7331380, 6464460, 4688749, 4383393, 4394659
1659375621, 63664, 782, 0, 0, 4597011, 1805516, -432691, 7331094, 6463873, 4685056, 4381777, 4393746
1659375621, 65664, 782, 0, 0, 4599678, 1811828, -430536, 7331949, 6464319, 4697191, 4382270, 4401373
1659375621, 67664, 782, 0, 0, 4607959, 1832693, -424054, 7334438, 6466365, 4729147, 4385069, 4419838
1659375621, 69664, 782, 0, 0, 4623969, 1872221, -412161, 7340079, 6470544, 4786173, 4390426, 4451929
1659375621, 71664, 782, 0, 0, 4635501, 1902242, -403624, 7344011, 6473813, 4825575, 4395438, 4472839
1659375621, 73664, 782, 0, 0, 4635751, 1905186, -403267, 7343605, 6474245, 4824878, 4397286, 4470819
1659375621, 75664, 782, 0, 0, 4628283, 1887943, -408699, 7340586, 6472652, 4796953, 4395898, 4454062
1659375621, 77664, 782, 0, 0, 4618845, 1864052, -415764, 7337412, 6470476, 4761973, 4392718, 4434158
1659375621, 79664, 782, 0, 0, 4607301, 1834104, -424522, 7333838, 6467569, 4719962, 4388239, 4410863
1659375621, 81664, 782, 0, 0, 4598774, 1810935, -430962, 7331161, 6465233, 4690026, 4384234, 4395027
1659375621, 83664, 782, 0, 0, 4597227, 1805272, -432181, 7330994, 6464607, 4685911, 4382527, 4393879
1659375621, 85664, 782, 0, 0, 4599848, 1811373, -430074, 7331938, 6465056, 4697747, 4383001, 4401363
1659375621, 87585, 783, 0, 0, 4608008, 1831863, -423711, 7334458, 6467078, 4729206, 4385752, 4419581
1659375621, 89585, 783, 0, 0, 4623971, 1871199, -411873, 7339978, 6471250, 4786044, 4391046, 4451603
1659375621, 91585, 783, 0, 0, 4635686, 1901661, -403237, 7343851, 6474567, 4826203, 4396077, 4472950
1659375621, 93585, 783, 0, 0, 4636114, 1905087, -402777, 7343565, 6475041, 4826218, 4397979, 4471308
1659375621, 95585, 783, 0, 0, 4628731, 1888091, -408117, 7340614, 6473490, 4798598, 4396638, 4454711
1659375621, 97585, 783, 0, 0, 4619322, 1864299, -415117, 7337389, 6471333, 4763724, 4393487, 4434846
1659375621, 99585, 783, 0, 0, 4607850, 1834474, -423791, 7333922, 6468436, 4721848, 4389054, 4411604
1659375621, 101585, 783, 0, 0, 4599120, 1810936, -430361, 7331249, 6466032, 4691348, 4384976, 4395429
1659375621, 103585, 783, 0, 0, 4597532, 1805056, -431605, 7330973, 6465425, 4686929, 4383284, 4394129
1659375621, 105585, 783, 0, 0, 4600047, 1810916, -429615, 7331818, 6465836, 4698438, 4383715, 4401430
1659375621, 107585, 783, 0, 0, 4608046, 1831071, -423369, 7334303, 6467801, 4729403, 4386397, 4419369
1659375621, 109585, 783, 0, 0, 4623888, 1870189, -411559, 7339799, 6471896, 4785968, 4391651, 4451235
1659375621, 111585, 783, 0, 0, 4635849, 1901164, -402688, 7343595, 6475321, 4826913, 4396802, 4473065
1659375621, 113585, 783, 0, 0, 4636498, 1905131, -402029, 7343334, 6475857, 4827685, 4398771, 4471861
1659375621, 115585, 783, 0, 0, 4629189, 1888380, -407264, 7340553, 6474326, 4800374, 4397469, 4455451
1659375621, 117585, 783, 0, 0, 4619779, 1864677, -414242, 7337293, 6472195, 4765617, 4394356, 4435653
1659375621, 119537, 784, 0, 0, 4608253, 1834869, -422977, 7333741, 6469280, 4723813, 4389892, 4412429
1659375621, 121537, 784, 0, 0, 4599374, 1810993, -429651, 7331111, 6466833, 4692831, 4385769, 4395928
1659375621, 123537, 784, 0, 0, 4597606, 1804727, -431012, 7330888, 6466164, 4687929, 4383962, 4394322
1659375621, 125537, 784, 0, 0, 4600032, 1810326, -429052, 7331715, 6466539, 4699136, 4384328, 4401459
1659375621, 127537, 784, 0, 0, 4607859, 1830081, -422901, 7334176, 6468441, 4729632, 4386925, 4419132
1659375621, 129537, 784, 0, 0, 4623613, 1868972, -411159, 7339819, 6472515, 4785984, 4392138, 4450879
1659375621, 131537, 784, 0, 0, 4635774, 1900407, -402143, 7343814, 6475969, 4827677, 4397333, 4473124
1659375621, 133537, 784, 0, 0, 4636679, 1904906, -401371, 7343635, 6476587, 4829224, 4399403, 4472341
1659375621, 135537, 784, 0, 0, 4629501, 1888457, -406541, 7340839, 6475083, 4802285, 4398180, 4456076
1659375621, 137537, 784, 0, 0, 4620111, 1864825, -413489, 7337597, 6472922, 4767581, 4395085, 4436276
1659375621, 139537, 784, 0, 0, 4608589, 1835096, -422191, 7334077, 6469958, 4725877, 4390593, 4413060
1659375621, 141537, 784, 0, 0, 4599599, 1810914, -428986, 7331328, 6467464, 4694408, 4386432, 4396268
1659375621, 143537, 784, 0, 0, 4597815, 1804479, -430412, 7330946, 6466820, 4689233, 4384645, 4394529
1659375621, 145537, 784, 0, 0, 4600176, 1809867, -428536, 7331654, 6467146, 4700110, 4384943, 4401495
1659375621, 147537, 784, 0, 0, 4607943, 1829323, -422527, 7334008, 6469082, 4730138, 4387539, 4418943
1659375621, 149537, 784, 0, 0, 4623661, 1867988, -410871, 7339536, 6473183, 4786246, 4392743, 4450579
1659375621, 151458, 785, 0, 0, 4636003, 1899843, -401747, 7343737, 6476646, 4828683, 4397929, 4473239
1659375621, 153458, 785, 0, 0, 4637095, 1904884, -400804, 7343561, 6477303, 4831048, 4400034, 4472871
1659375621, 155458, 785, 0, 0, 4629926, 1888649, -405994, 7340858, 6475768, 4804428, 4398811, 4456741
1659375621, 157458, 785, 0, 0, 4620508, 1865085, -412986, 7337574, 6473613, 4769799, 4395721, 4436918
1659375621, 159458, 785, 0, 0, 4609050, 1835491, -421664, 7333910, 6470704, 4728208, 4391285, 4413748
1659375621, 161458, 785, 0, 0, 4599894, 1810951, -428561, 7331274, 6468199, 4696202, 4387096, 4396676
1659375621, 163458, 785, 0, 0, 4597972, 1804229, -430061, 7330952, 6467538, 4690646, 4385261, 4394748
1659375621, 165458, 785, 0, 0, 4600296, 1809440, -428222, 7331641, 6467931, 4701314, 4385590, 4401636
1659375621, 167458, 785, 0, 0, 4607858, 1828519, -422343, 7333990, 6469741, 4730822, 4388091, 4418765
1659375621, 169458, 785, 0, 0, 4623458, 1866976, -410748, 7339345, 6473794, 4786621, 4393251, 4450251
1659375621, 171458, 785, 0, 0, 4636046, 1899336, -401470, 7343579, 6477349, 4829762, 4398503, 4473379
1659375621, 173458, 785, 0, 0, 4637326, 1904860, -400387, 7343634, 6478028, 4832773, 4400675, 4473406
1659375621, 175458, 785, 0, 0, 4630341, 1888906, -405434, 7340875, 6476603, 4806484, 4399554, 4457492
1659375621, 177458, 785, 0, 0, 4620949, 1865373, -412358, 7337656, 6474405, 4771884, 4396458, 4437699
1659375621, 179458, 785, 0, 0, 4609569, 1835880, -420959, 7334128, 6471493, 4730416, 4392038, 4414589
1659375621, 181458, 785, 0, 0, 4600349, 1811093, -427879, 7331298, 6468984, 4697946, 4387860, 4397226
1659375621, 183380, 786, 0, 0, 4598339, 1804092, -429381, 7330823, 6468281, 4691944, 4385960, 4395066
1659375621, 185380, 786, 0, 0, 4600551, 1809049, -427550, 7331589, 6468596, 4702262, 4386201, 4401773
1659375621, 187380, 786, 0, 0, 4607961, 1827739, -421659, 7333965, 6470377, 4731254, 4388664, 4418601
1659375621, 189380, 786, 0, 0, 4623398, 1865812, -410081, 7339507, 6474350, 4786595, 4393714, 4449810
1659375621, 191380, 786, 0, 0, 4636155, 1898563, -400597, 7343848, 6477908, 4830369, 4398952, 4473299
1659375621, 193380, 786, 0, 0, 4637660, 1904654, -399207, 7343889, 6478681, 4834178, 4401223, 4473784
1659375621, 195380, 786, 0, 0, 4630693, 1888961, -404098, 7341159, 6477203, 4808221, 4400126, 4458014
1659375621, 197380, 786, 0, 0, 4621348, 1865577, -410892, 7337872, 6475062, 4773759, 4397125, 4438266
1659375621, 199380, 786, 0, 0, 4609993, 1836218, -419371, 7334280, 6472203, 4732423, 4392777, 4415249
1659375621, 201380, 786, 0, 0, 4600586, 1811080, -426342, 7331314, 6469637, 4699433, 4388548, 4397588
1659375621, 203380, 786, 0, 0, 4598398, 1803735, -427914, 7330713, 6468846, 4692985, 4386574, 4395153
1659375621, 205380, 786, 0, 0, 4600584, 1808508, -426047, 7331583, 6469191, 4703052, 4386836, 4401720
1659375621, 207380, 786, 0, 0, 4607902, 1826898, -420198, 7333773, 6470981, 4731596, 4389286, 4418348
1659375621, 209380, 786, 0, 0, 4623241, 1864714, -408701, 7339236, 6474935, 4786619, 4394296, 4449418
1659375621, 211380, 786, 0, 0, 4636278, 1897928, -399031, 7343694, 6478658, 4831132, 4399643, 4473394
1659375621, 213380, 786, 0, 0, 4638074, 1904582, -397482, 7343894, 6479533, 4835721, 4402015, 4474352
1659375621, 215332, 787, 0, 0, 4631201, 1889117, -402336, 7341228, 6478034, 4810055, 4400915, 4458730
1659375621, 217332, 787, 0, 0, 4621871, 1865786, -409171, 7337958, 6475869, 4775643, 4397913, 4438964
1659375621, 219332, 787, 0, 0, 4610686, 1836669, -417530, 7334219, 6473134, 4734583, 4393674, 4416108
1659375621, 221332, 787, 0, 0, 4601161, 1811218, -424589, 7331237, 6470550, 4701092, 4389454, 4398158
1659375621, 223332, 787, 0, 0, 4598812, 1803525, -426319, 7330759, 6469721, 4694186, 4387476, 4395479
1659375621, 225332, 787, 0, 0, 4600847, 1808004, -424638, 7331311, 6470001, 4703889, 4387645, 4401853
1659375621, 227332, 787, 0, 0, 4607998, 1826038, -418959, 7333489, 6471706, 4731950, 4390009, 4418226
1659375621, 229332, 787, 0, 0, 4623249, 1863616, -407519, 7338916, 6475624, 4786646, 4394956, 4449194
1659375621, 231332, 787, 0, 0, 4636432, 1897252, -397791, 7343672, 6479316, 4831828, 4400238, 4473599
1659375621, 233332, 787, 0, 0, 4638327, 1904325, -396245, 7344229, 6480148, 4837066, 4402503, 4474864
1659375621, 235332, 787, 0, 0, 4631553, 1889149, -401078, 7341609, 6478675, 4811776, 4401433, 4459386
1659375621, 237332, 787, 0, 0, 4622318, 1865983, -407817, 7338236, 6476610, 4777522, 4398534, 4439709
1659375621, 239332, 787, 0, 0, 4611059, 1836911, -416199, 7334501, 6473821, 4736538, 4394298, 4416826
1659375621, 241332, 787, 0, 0, 4601326, 1811148, -423346, 7331462, 6471176, 4702559, 4390067, 4398549
1659375621, 243332, 787, 0, 0, 4598819, 1803138, -425121, 7330851, 6470314, 4695195, 4388051, 4395573
1659375621, 245332, 787, 0, 0, 4600746, 1807399, -423455, 7331373, 6470549, 4704593, 4388201, 4401753
1659375621, 247253, 788, 0, 0, 4607802, 1825148, -417815, 7333419, 6472253, 4732263, 4390557, 4417927
1659375621, 249253, 788, 0, 0, 4622995, 1862445, -406472, 7338897, 6476194, 4786618, 4395490, 4448757
1659375621, 251253, 788, 0, 0, 4636383, 1896484, -396660, 7343607, 6479919, 4832445, 4400791, 4473547
1659375621, 253253, 788, 0, 0, 4638582, 1904159, -394913, 7344109, 6480828, 4838504, 4403173, 4475272
1659375621, 255253, 788, 0, 0, 4631968, 1889330, -399629, 7341593, 6479430, 4813627, 4402204, 4460049
1659375621, 257253, 788, 0, 0, 4622654, 1866168, -406467, 7338394, 6477293, 4779348, 4399257, 4440296
1659375621, 259253, 788, 0, 0, 4611427, 1837187, -414869, 7334804, 6474519, 4738451, 4395028, 4417427
1659375621, 261253, 788, 0, 0, 4601553, 1811134, -422180, 7331639, 6471816, 4704038, 4390723, 4398844
1659375621, 263253, 788, 0, 0, 4599016, 1802933, -424032, 7330774, 6470976, 4696381, 4388676, 4395687
1659375621, 265253, 788, 0, 0, 4600874, 1806976, -422485, 7331513, 6471169, 4705502, 4388749, 4401718
1659375621, 267253, 788, 0, 0, 4607679, 1824269, -417082, 7333601, 6472731, 4732571, 4390949, 4417498
1659375621, 269253, 788, 0, 0, 4622675, 1861177, -405911, 7339141, 6476588, 4786420, 4395789, 4448018
1659375621, 271253, 788, 0, 0, 4636253, 1895612, -395971, 7344011, 6480359, 4832897, 4401123, 4473188
1659375621, 273253, 788, 0, 0, 4638681, 1903776, -394071, 7344593, 6481373, 4839685, 4403605, 4475329
1659375621, 275253, 788, 0, 0, 4632130, 1889202, -398725, 7342144, 6479999, 4815161, 4402666, 4460266
1659375621, 277253, 788, 0, 0, 4622849, 1866148, -405453, 7338778, 6477889, 4780982, 4399776, 4440547
1659375621, 279205, 789, 0, 0, 4611661, 1837361, -413744, 7335001, 6475138, 4740309, 4395597, 4417781
1659375621, 281205, 789, 0, 0, 4601743, 1811105, -421072, 7331726, 6472517, 4705505, 4391383, 4399023
1659375621, 283205, 789, 0, 0, 4599063, 1802622, -422956, 7330958, 6471678, 4697409, 4389353, 4395647
1659375621, 285205, 789, 0, 0, 4600849, 1806504, -421393, 7331545, 6471901, 4706291, 4389443, 4401576
1659375621, 287205, 789, 0, 0, 4607606, 1823543, -416017, 7333552, 6473501, 4732999, 4391664, 4417209
1659375621, 289205, 789, 0, 0, 4622478, 1860131, -404884, 7338925, 6477295, 4786429, 4396431, 4447535
1659375621, 291205, 789, 0, 0, 4636242, 1894986, -394758, 7343899, 6481061, 4833556, 4401739, 4473109
1659375621, 293205, 789, 0, 0, 4638957, 1903748, -392625, 7344580, 6482161, 4841125, 4404264, 4475740
1659375621, 295205, 789, 0, 0, 4632613, 1889569, -397102, 7342074, 6480900, 4817046, 4403446, 4460949
1659375621, 297205, 789, 0, 0, 4623347, 1866589, -403821, 7338796, 6478798, 4782946, 4400579, 4441286
1659375621, 299205, 789, 0, 0, 4612186, 1837904, -412107, 7335138, 6476046, 4742398, 4396429, 4418609
1659375621, 301205, 789, 0, 0, 4602080, 1811300, -419557, 7331771, 6473341, 4707084, 4392169, 4399537
1659375621, 303205, 789, 0, 0, 4599204, 1802374, -421676, 7330961, 6472398, 4698429, 4390015, 4395818
1659375621, 305205, 789, 0, 0, 4600888, 1805969, -420241, 7331544, 6472582, 4706933, 4390042, 4401556
1659375621, 307205, 789, 0, 0, 4607474, 1822644, -415014, 7333656, 6474109, 4733154, 4392164, 4416928
1659375621, 309205, 789, 0, 0, 4622197, 1858923, -404031, 7339117, 6477861, 4786190, 4396891, 4447039
1659375621, 311126, 790, 0, 0, 4636104, 1894136, -393869, 7344128, 6481654, 4833926, 4402205, 4472952
1659375621, 313126, 790, 0, 0, 4639013, 1903382, -391672, 7344850, 6482759, 4842234, 4404785, 4475930
1659375621, 315126, 790, 0, 0, 4632760, 1889440, -396178, 7342516, 6481436, 4818491, 4403958, 4461251
1659375621, 317126, 790, 0, 0, 4623549, 1866527, -402931, 7339293, 6479358, 4784453, 4401103, 4441578
1659375621, 319126, 790, 0, 0, 4612475, 1837949, -411196, 7335525, 6476631, 4744071, 4396991, 4418919
1659375621, 321126, 790, 0, 0, 4602300, 1811109, -418697, 7332077, 6473905, 4708356, 4392705, 4399573
1659375621, 323126, 790, 0, 0, 4599340, 1801913, -420796, 7331164, 6472962, 4699283, 4390540, 4395638
1659375621, 325126, 790, 0, 0, 4600959, 1805309, -419344, 7331588, 6473152, 4707524, 4390538, 4401250
1659375621, 327126, 790, 0, 0, 4607424, 1821696, -414146, 7333599, 6474619, 4733302, 4392609, 4416384
1659375621, 329126, 790, 0, 0, 4622080, 1857721, -403157, 7338959, 6478385, 4785978, 4397305, 4446305
1659375621, 331126, 790, 0, 0, 4636244, 1893336, -392771, 7344220, 6482286, 4834346, 4402699, 4472648
1659375621, 333126, 790, 0, 0, 4639356, 1903111, -390351, 7345088, 6483444, 4843429, 4405341, 4476077
1659375621, 335126, 790, 0, 0, 4633199, 1889525, -394699, 7342676, 6482166, 4820153, 4404566, 4461622
1659375621, 337126, 790, 0, 0, 4623981, 1866693, -401380, 7339429, 6480078, 4786220, 4401751, 4441964
1659375621, 339126, 790, 0, 0, 4612950, 1838261, -409558, 7335631, 6477391, 4745988, 4397669, 4419413
1659375621, 341126, 790, 0, 0, 4602648, 1811157, -417118, 7332138, 6474619, 4709846, 4393354, 4399842
1659375621, 343078, 791, 0, 0, 4599596, 1801676, -419264, 7331281, 6473645, 4700383, 4391168, 4395679
1659375621, 345078, 791, 0, 0, 4601163, 1804889, -417879, 7331756, 6473810, 4708383, 4391139, 4401128
1659375621, 347078, 791, 0, 0, 4607573, 1820973, -412758, 7333663, 6475339, 4733781, 4393246, 4416065
1659375621, 349078, 791, 0, 0, 4622069, 1856558, -401954, 7338912, 6479031, 4785913, 4397873, 4445711
1659375621, 351078, 791, 0, 0, 4636384, 1892526, -391524, 7344239, 6482937, 4834932, 4403259, 4472410
1659375621, 353078, 791, 0, 0, 4639718, 1902873, -389020, 7345353, 6484153, 4844845, 4405962, 4476297
1659375621, 355078, 791, 0, 0, 4633687, 1889610, -393360, 7342978, 6482923, 4821994, 4405248, 4462073
1659375621, 357078, 791, 0, 0, 4624501, 1866872, -400117, 7339547, 6480821, 4788109, 4402475, 4442453
1659375621, 359078, 791, 0, 0, 4613511, 1838604, -408362, 7335813, 6478131, 4748102, 4398423, 4419988
1659375621, 361078, 791, 0, 0, 4603073, 1811228, -416102, 7332216, 6475331, 4711557, 4394078, 4400141
1659375621, 363078, 791, 0, 0, 4599853, 1801349, -418460, 7331263, 6474326, 4701545, 4391851, 4395668
1659375621, 365078, 791, 0, 0, 4601365, 1804343, -417172, 7331689, 6474508, 4709247, 4391809, 4400984
1659375621, 367078, 791, 0, 0, 4607628, 1820131, -412211, 7333658, 6475984, 4734229, 4393853, 4415729
1659375621, 369078, 791, 0, 0, 4621906, 1855344, -401574, 7339001, 6479578, 4785891, 4398371, 4445115
1659375621, 371078, 791, 0, 0, 4636327, 1891650, -391106, 7344412, 6483483, 4835453, 4403729, 4472138
1659375621, 373078, 791, 0, 0, 4639901, 1902568, -388431, 7345401, 6484790, 4846148, 4406506, 4476480
1659375621, 375000, 792, 0, 0, 4634014, 1889651, -392677, 7343076, 6483591, 4823757, 4405836, 4462496
1659375621, 377000, 792, 0, 0, 4624856, 1866990, -399423, 7339848, 6481499, 4789952, 4403087, 4442898
1659375621, 379000, 792, 0, 0, 4613908, 1838837, -407659, 7336076, 6478824, 4750076, 4399066, 4420489
1659375621, 381000, 792, 0, 0, 4603358, 1811273, -415522, 7332330, 6476023, 4713187, 4394721, 4400413
1659375621, 383000, 792, 0, 0, 4600006, 1801135, -418003, 7331231, 6474986, 4702744, 4392436, 4395719
1659375621, 385000, 792, 0, 0, 4601358, 1803833, -416856, 7331777, 6475076, 4710057, 4392299, 4400835
1659375621, 387000, 792, 0, 0, 4607478, 1819274, -411973, 7333702, 6476496, 4734578, 4394294, 4415329
1659375621, 389000, 792, 0, 0, 4621730, 1854226, -401336, 7338734, 6480162, 4785841, 4398869, 4444566
1659375621, 391000, 792, 0, 0, 4636378, 1890928, -390681, 7344185, 6484148, 4836010, 4404301, 4472026
1659375621, 393000, 792, 0, 0, 4640164, 1902382, -387830, 7345419, 6485483, 4847472, 4407119, 4476836
1659375621, 395000, 792, 0, 0, 4634393, 1889839, -391956, 7343140, 6484318, 4825501, 4406498, 4463123
1659375621, 397000, 792, 0, 0, 4625216, 1867274, -398627, 7339846, 6482228, 4791757, 4403766, 4443546
1659375621, 399000, 792, 0, 0, 4614247, 1839239, -406746, 7336050, 6479507, 4752004, 4399731, 4421172
1659375621, 401000, 792, 0, 0, 4603638, 1811476, -414519, 7332241, 6476734, 4714763, 4395448, 4400941
1659375621, 403000, 792, 0, 0, 4600147, 1800978, -416994, 7331168, 6475673, 4703848, 4393158, 4396009
1659375621, 405000, 792, 0, 0, 4601481, 1803528, -415817, 7331666, 6475764, 4710946, 4392988, 4401023
1659375621, 406951, 793, 0, 0, 4607463, 1818654, -410990, 7333476, 6477124, 4735003, 4394891, 4415268
1659375621, 408951, 793, 0, 0, 4621445, 1853106, -400469, 7338561, 6480666, 4785626, 4399311, 4444121
1659375621, 410951, 793, 0, 0, 4636266, 1890150, -389657, 7344173, 6484714, 4836385, 4404756, 4471930
1659375621, 412951, 793, 0, 0, 4640307, 1902111, -386652, 7345499, 6486093, 4848590, 4407619, 4477148
1659375621, 414951, 793, 0, 0, 4634723, 1889923, -390652, 7343261, 6484966, 4827079, 4407091, 4463656
1659375621, 416951, 793, 0, 0, 4625646, 1867513, -397231, 7339721, 6482930, 4793476, 4404462, 4444139
1659375621, 418951, 793, 0, 0, 4614823, 1839656, -405238, 7335903, 6480311, 4753953, 4400524, 4421918
1659375621, 420951, 793, 0, 0, 4604117, 1811611, -413101, 7332171, 6477491, 4716290, 4396202, 4401424
1659375621, 422951, 793, 0, 0, 4600552, 1800842, -415644, 7330972, 6476463, 4704948, 4393907, 4396279
1659375621, 424951, 793, 0, 0, 4601782, 1803153, -414547, 7331409, 6476519, 4711731, 4393708, 4401138
1659375621, 426951, 793, 0, 0, 4607586, 1817916, -409924, 7333273, 6477786, 4735343, 4395518, 4415135
1659375621, 428951, 793, 0, 0, 4621451, 1852013, -399613, 7338413, 6481284, 4785488, 4399890, 4443763
1659375621, 430951, 793, 0, 0, 4636384, 1889313, -388847, 7344181, 6485318, 4836680, 4405287, 4471881
1659375621, 432951, 793, 0, 0, 4640609, 1901811, -385738, 7345652, 6486744, 4849644, 4408192, 4477536
1659375621, 434951, 793, 0, 0, 4635063, 1889908, -389704, 7343459, 6485596, 4828511, 4407672, 4464232
1659375621, 436951, 793, 0, 0, 4625917, 1867468, -396385, 7340144, 6483489, 4794889, 4404977, 4444648
1659375621, 438873, 794, 0, 0, 4615077, 1839719, -404425, 7336403, 6480841, 4755509, 4401037, 4422437
1659375621, 440873, 794, 0, 0, 4604245, 1811469, -412407, 7332776, 6477985, 4717483, 4396678, 4401684
1659375621, 442873, 794, 0, 0, 4600528, 1800361, -415029, 7331371, 6476884, 4705649, 4394331, 4396217
1659375621, 444873, 794, 0, 0, 4601664, 1802444, -414004, 7331716, 6476934, 4712159, 4394101, 4400885
1659375621, 446873, 794, 0, 0, 4607418, 1816975, -409409, 7333499, 6478224, 4735419, 4395918, 4414673
1659375621, 448873, 794, 0, 0, 4621166, 1850779, -399138, 7338586, 6481719, 4785129, 4400241, 4443066
1659375621, 450873, 794, 0, 0, 4636258, 1888433, -388217, 7344361, 6485789, 4836874, 4405663, 4471491
1659375621, 452873, 794, 0, 0, 4640671, 1901426, -385013, 7345871, 6487254, 4850568, 4408615, 4477552
1659375621, 454873, 794, 0, 0, 4635339, 1889931, -388897, 7343753, 6486211, 4829994, 4408213, 4464541
1659375621, 456873, 794, 0, 0, 4626261, 1867659, -395503, 7340402, 6484160, 4796546, 4405606, 4445030
1659375621, 458873, 794, 0, 0, 4615465, 1840060, -403441, 7336678, 6481553, 4757339, 4401732, 4422929
1659375621, 460873, 794, 0, 0, 4604522, 1811592, -411441, 7332745, 6478658, 4718982, 4397368, 4401983
1659375621, 462873, 794, 0, 0, 4600596, 1800090, -414206, 7331344, 6477476, 4706607, 4394948, 4396179
1659375621, 464873, 794, 0, 0, 4601676, 1802011, -413154, 7331596, 6477532, 4712849, 4394705, 4400756
1659375621, 466873, 794, 0, 0, 4607311, 1816239, -408659, 7333469, 6478785, 4735691, 4396434, 4414342
1659375621, 468873, 794, 0, 0, 4620884, 1849634, -398517, 7338466, 6482218, 4784870, 4400701, 4442424
1659375621, 470825, 795, 0, 0, 4636057, 1887541, -387492, 7344421, 6486263, 4837099, 4406097, 4471128
1659375621, 472825, 795, 0, 0, 4640730, 1901078, -384009, 7346047, 6487826, 4851626, 4409139, 4477671
1659375621, 474825, 795, 0, 0, 4635546, 1889981, -387644, 7343916, 6486872, 4831543, 4408824, 4464942
1659375621, 476825, 795, 0, 0, 4626464, 1867776, -394207, 7340618, 6484826, 4798131, 4406232, 4445428
1659375621, 478825, 795, 0, 0, 4615696, 1840286, -402145, 7336851, 6482199, 4759068, 4402330, 4423360
1659375621, 480825, 795, 0, 0, 4604642, 1811632, -410212, 7333001, 6479269, 4720378, 4397934, 4402188
1659375621, 482825, 795, 0, 0, 4600622, 1799824, -413017, 7331488, 6478092, 4707537, 4395489, 4396153
1659375621, 484825, 795, 0, 0, 4601646, 1801543, -412006, 7331773, 6478164, 4713514, 4395213, 4400591
1659375621, 486825, 795, 0, 0, 4607189, 1815499, -407513, 7333505, 6479428, 4736013, 4396966, 4414019
1659375621, 488825, 795, 0, 0, 4620594, 1848495, -397424, 7338536, 6482791, 4784651, 4401162, 4441839
1659375621, 490825, 795, 0, 0, 4635904, 1886648, -386259, 7344436, 6486839, 4837324, 4406560, 4470842
1659375621, 492825, 795, 0, 0, 4640842, 1900728, -382575, 7346139, 6488433, 4852643, 4409641, 4477803
1659375621, 494825, 795, 0, 0, 4635782, 1889966, -386157, 7344192, 6487420, 4833032, 4409314, 4465268
1659375621, 496825, 795, 0, 0, 4626691, 1867826, -392708, 7340796, 6485278, 4799665, 4406689, 4445741
1659375621, 498825, 795, 0, 0, 4615969, 1840482, -400582, 7337074, 6482664, 4760776, 4402824, 4423744
1659375621, 500825, 795, 0, 0, 4604834, 1811636, -408708, 7333166, 6479764, 4721771, 4398455, 4402373
1659375621, 502746, 796, 0, 0, 4600691, 1799464, -411639, 7331758, 6478573, 4708443, 4395981, 4396044
1659375621, 504746, 796, 0, 0, 4601628, 1800944, -410707, 7331967, 6478618, 4714086, 4395649, 4400280
1659375621, 506746, 796, 0, 0, 4607041, 1814574, -406359, 7333704, 6479828, 4736126, 4397302, 4413433
1659375621, 508746, 796, 0, 0, 4620299, 1847174, -396388, 7338603, 6483165, 4784209, 4401476, 4440950
1659375621, 510746, 796, 0, 0, 4635808, 1885733, -385053, 7344496, 6487344, 4837473, 4406959, 4470331
1659375621, 512746, 796, 0, 0, 4640958, 1900407, -381189, 7346351, 6489026, 4853614, 4410124, 4477773
1659375621, 514746, 796, 0, 0, 4636019, 1890059, -384617, 7344360, 6488100, 4834530, 4409886, 4465537
1659375621, 516746, 796, 0, 0, 4626978, 1868067, -391074, 7341064, 6486073, 4801305, 4407397, 4446118
1659375621, 518746, 796, 0, 0, 4616343, 1840906, -398849, 7337241, 6483552, 4762634, 4403630, 4424281
1659375621, 520746, 796, 0, 0, 4605128, 1811890, -406996, 7333316, 6480612, 4723309, 4399220, 4402723
1659375621, 522746, 796, 0, 0, 4600826, 1799375, -409984, 7331789, 6479367, 4709403, 4396682, 4396084
1659375621, 524746, 796, 0, 0, 4601670, 1800638, -409114, 7332160, 6479357, 4714756, 4396301, 4400179
1659375621, 526746, 796, 0, 0, 4606989, 1814001, -404831, 7333706, 6480532, 4736400, 4397952, 4413145
1659375621, 528746, 796, 0, 0, 4620026, 1846161, -395022, 7338323, 6483778, 4783845, 4402025, 4440339
